note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
17,3,0.0,0.5,144.0,12.0,F3,53,,0,0.697262167930603,True,0.384433776140213,False,0.3360884487628937,False
18,3,0.5,0.5,156.0,12.0,B-3,58,,0,0.9720826745033264,True,0.48735642433166504,False,0.3345481753349304,False
19,3,1.0,0.5,168.0,12.0,D4,62,,0,0.9943201541900635,True,0.8334024548530579,True,0.799390435218811,True
20,3,1.5,0.5,180.0,12.0,B-3,58,,0,0.9294508695602417,True,0.4992109537124634,False,0.33035627007484436,False
21,3,2.0,1.0,192.0,24.0,G5,79,,0,0.7933152914047241,True,0.17684988677501678,False,0.2950095236301422,False
22,3,2.0,0.5,192.0,12.0,D4,62,,0,0.9832981824874878,True,0.8000744581222534,True,0.7715325355529785,True
23,3,2.5,0.5,204.0,12.0,B-3,58,,0,0.863288938999176,True,0.3637973368167877,False,0.3141820430755615,False
24,4,0.0,0.5,216.0,12.0,F5,77,,0,0.6229588389396667,True,0.46446162462234497,False,0.34364044666290283,False
25,4,0.0,0.5,216.0,12.0,F3,53,,0,0.6630166172981262,True,0.4916793406009674,False,0.3601044714450836,False
26,4,0.5,0.5,228.0,12.0,E5,76,,0,0.983731746673584,True,0.26925668120384216,False,0.33182716369628906,False
27,4,0.5,0.5,228.0,12.0,G3,55,,0,0.9073059558868408,True,0.5632390379905701,True,0.7263994812965393,True
28,4,1.0,1.0,240.0,24.0,E5,76,,0,0.979789137840271,True,0.17661093175411224,False,0.30637842416763306,False
29,4,1.0,0.5,240.0,12.0,B-3,58,,0,0.954729437828064,True,0.37203869223594666,False,0.3215276598930359,False
30,4,1.5,0.5,252.0,12.0,G3,55,,0,0.5432456135749817,True,0.2765040397644043,False,0.31519103050231934,False
31,4,2.0,0.5,264.0,12.0,B-3,58,,0,0.632552981376648,True,0.262802392244339,False,0.2979808449745178,False
32,4,2.5,0.5,276.0,12.0,G3,55,,0,0.35361090302467346,False,0.3362308442592621,False,0.3007623851299286,False
33,5,0.0,1.0,288.0,24.0,F5,77,,0,0.3171294629573822,False,0.404267817735672,False,0.31133612990379333,False
34,5,0.0,1.0,288.0,24.0,A3,57,,0,0.9584212899208069,True,0.649753212928772,True,0.8143548369407654,True
35,5,0.0,1.0,288.0,24.0,F3,53,,0,0.5473200678825378,True,0.7184554934501648,True,0.6697489619255066,True
36,5,1.0,1.0,312.0,24.0,A4,69,,0,0.9913328289985657,True,0.2977089285850525,False,0.3301316797733307,False
37,5,2.0,1.0,336.0,24.0,D5,74,,0,0.8478826284408569,True,0.6753116250038147,True,0.6349679827690125,True
38,6,0.0,1.0,360.0,24.0,G4,67,,0,0.9045613408088684,True,0.28516098856925964,False,0.34533458948135376,False
39,6,1.0,1.5,384.0,36.0,C5,72,,0,0.35600027441978455,False,0.4101431965827942,False,0.3014301359653473,False
40,6,2.5,0.5,420.0,12.0,A4,69,,0,0.9735654592514038,True,0.18136349320411682,False,0.3100447654724121,False
41,7,0.0,4.0,432.0,96.0,F4,65,,0,0.6042299866676331,True,0.5646176338195801,True,0.6780238747596741,True
42,7,0.0,1.0,432.0,24.0,F3,53,,0,0.6455856561660767,True,0.8418043255805969,True,0.6193040013313293,True
43,7,1.0,1.0,456.0,24.0,A2,45,,0,0.949767529964447,True,0.7085091471672058,True,0.4802653193473816,False
